Date,NASDAQ,Dow_Jones,S&P_500
2021-12-16,15180.43,35897.64,4668.7
2021-12-15,15565.58,35927.43,4709.9
2021-12-14,15237.64,35544.18,4634.1
2021-12-13,15413.28,35650.95,4669.0
2021-12-10,15630.6,35970.99,4712.0
2021-12-09,15517.37,35754.69,4667.4
2021-12-08,15786.99,35754.75,4701.2
2021-12-07,15686.92,35719.43,4686.8
2021-12-06,15225.15,35227.03,4591.7
2021-12-03,15085.47,34580.08,4538.4
2021-12-02,15381.32,34639.79,4577.1
2021-12-01,15254.05,34022.04,4513.0
2021-11-30,15537.69,34483.72,4567.0
2021-11-29,15782.83,35135.94,4655.3
2021-11-26,15491.66,34899.34,4594.6
2021-11-24,15845.23,35804.38,4701.5
2021-11-23,15775.14,35813.8,4690.7
2021-11-22,15854.76,35619.25,4682.9
2021-11-19,16057.44,35601.98,4698.0
2021-11-18,15993.71,35870.95,4704.5
2021-11-17,15921.57,35931.05,4688.7
2021-11-16,15973.85,36142.22,4700.9
2021-11-15,15853.85,36087.45,4682.8
2021-11-12,15860.96,36100.31,4682.9
2021-11-11,15704.28,35921.23,4649.3
2021-11-10,15622.7,36079.94,4646.7
2021-11-09,15886.54,36319.98,4685.2
2021-11-08,15982.36,36432.22,4701.7
2021-11-05,15971.59,36327.95,4697.5
2021-11-04,15940.31,36124.23,4680.1
2021-11-03,15811.58,36157.58,4660.6
2021-11-02,15649.6,36052.63,4630.6
2021-11-01,15595.92,35913.84,4613.7
2021-10-29,15498.39,35819.56,4605.4
2021-10-28,15448.12,35730.48,4596.4
2021-10-27,15235.84,35490.69,4551.7
2021-10-26,15235.72,35756.88,4574.8
2021-10-25,15226.71,35741.15,4566.5
2021-10-22,15090.2,35677.02,4544.9
2021-10-21,15215.7,35603.08,4549.8
2021-10-20,15121.68,35609.34,4536.2
2021-10-19,15129.09,35457.31,4519.6
2021-10-18,15021.81,35258.61,4486.5
2021-10-15,14897.34,35294.76,4471.4
2021-10-14,14823.43,34912.56,4438.3
2021-10-13,14571.64,34377.81,4363.8
2021-10-12,14465.92,34378.34,4350.6
2021-10-11,14486.2,34496.06,4361.2
2021-10-08,14579.54,34746.25,4391.3
2021-10-07,14654.02,34754.94,4399.8
2021-10-06,14501.91,34416.99,4363.6
2021-10-05,14433.83,34314.67,4345.7
2021-10-04,14255.49,34002.92,4300.5
2021-10-01,14566.7,34326.46,4357.0
2021-09-30,14448.58,33843.92,4307.5
2021-09-29,14512.44,34390.72,4359.5
2021-09-28,14546.68,34299.99,4352.6
2021-09-27,14969.97,34869.37,4443.1
2021-09-24,15047.7,34798.0,4455.5
2021-09-23,15052.24,34764.82,4449.0
2021-09-22,14896.85,34258.32,4395.6
2021-09-21,14746.4,33919.84,4354.2
2021-09-20,14713.9,33970.47,4357.7
2021-09-17,15043.97,34584.88,4433.0
2021-09-16,15181.92,34751.32,4473.8
2021-09-15,15161.53,34814.39,4480.7
2021-09-14,15037.76,34577.57,4443.1
2021-09-13,15105.58,34869.63,4468.7
2021-09-10,15115.49,34607.72,4458.6
2021-09-09,15248.25,34879.38,4493.3
2021-09-08,15286.64,35031.07,4514.1
2021-09-07,15374.33,35100.0,4520.0
2021-09-03,15363.52,35369.09,4535.4
2021-09-02,15331.18,35443.82,4536.9
2021-09-01,15309.38,35312.53,4524.1
2021-08-31,15259.24,35360.73,4522.7
2021-08-30,15265.89,35399.84,4528.8
2021-08-27,15129.5,35455.8,4509.4
2021-08-26,14945.81,35213.12,4470.0
2021-08-25,15041.86,35405.5,4496.2
2021-08-24,15019.8,35366.26,4486.2
2021-08-23,14942.65,35335.71,4479.5
2021-08-20,14714.66,35120.08,4441.7
2021-08-19,14541.79,34894.12,4405.8
2021-08-18,14525.91,34960.69,4400.3
2021-08-17,14656.18,35343.28,4448.1
2021-08-16,14793.76,35625.4,4479.7
2021-08-13,14822.9,35515.38,4468.0
2021-08-12,14816.26,35499.85,4460.8
2021-08-11,14765.14,35484.97,4447.7
2021-08-10,14788.09,35264.67,4436.8
2021-08-09,14860.18,35101.85,4432.4
2021-08-06,14835.76,35208.51,4436.5
2021-08-05,14895.12,35064.25,4429.1
2021-08-04,14780.53,34792.67,4402.7
2021-08-03,14761.3,35116.4,4423.1
2021-08-02,14681.07,34838.16,4387.2
2021-07-30,14672.68,34935.47,4395.3
2021-07-29,14778.26,35084.53,4419.1
2021-07-28,14762.58,34930.93,4400.6
2021-07-27,14660.58,35058.52,4401.5
2021-07-26,14840.71,35144.31,4422.3
2021-07-23,14836.99,35061.55,4411.8
2021-07-22,14684.6,34823.35,4367.5
2021-07-21,14631.95,34798.0,4358.7
2021-07-20,14498.88,34511.99,4323.1
2021-07-19,14274.98,33962.04,4258.5
2021-07-16,14427.24,34687.85,4327.2
2021-07-15,14543.13,34987.02,4360.0
2021-07-14,14644.95,34933.23,4374.3
2021-07-13,14677.65,34888.79,4369.2
2021-07-12,14733.24,34996.18,4384.6
2021-07-09,14701.92,34870.16,4369.6
2021-07-08,14559.78,34421.93,4320.8
2021-07-07,14665.06,34681.79,4358.1
2021-07-06,14663.64,34577.37,4343.5
2021-07-02,14639.33,34786.35,4352.3
2021-07-01,14522.38,34633.53,4319.9
2021-06-30,14503.95,34502.51,4297.5
2021-06-29,14528.33,34292.29,4291.8
2021-06-28,14500.51,34283.27,4290.6
2021-06-25,14360.39,34433.84,4280.7
2021-06-24,14369.71,34196.82,4266.5
2021-06-23,14271.73,33874.24,4241.8
2021-06-22,14253.27,33945.58,4246.4
2021-06-21,14141.48,33876.97,4224.8
2021-06-18,14030.38,33290.08,4166.4
2021-06-17,14161.35,33823.45,4221.9
2021-06-16,14039.68,34033.67,4223.7
2021-06-15,14072.86,34299.33,4246.6
2021-06-14,14174.14,34393.75,4255.1
2021-06-11,14069.42,34479.6,4247.4
2021-06-10,14020.33,34466.24,4239.2
2021-06-09,13911.75,34447.14,4219.6
2021-06-08,13924.91,34599.82,4227.3
2021-06-07,13881.72,34630.24,4226.5
2021-06-04,13814.49,34756.39,4229.9
2021-06-03,13614.51,34577.04,4192.9
2021-06-02,13756.33,34600.38,4208.1
2021-06-01,13736.48,34575.31,4202.0
2021-05-28,13748.74,34529.45,4204.1
2021-05-27,13736.28,34464.64,4200.9
2021-05-26,13738.0,34323.05,4196.0
2021-05-25,13657.17,34312.46,4188.1
2021-05-24,13661.17,34393.98,4197.1
2021-05-21,13470.99,34207.84,4155.9
2021-05-20,13535.74,34084.15,4159.1
2021-05-19,13299.74,33896.04,4115.7
2021-05-18,13303.64,34060.66,4127.8
2021-05-17,13379.05,34327.79,4163.3
2021-05-14,13429.98,34382.13,4173.9
2021-05-13,13124.99,34021.45,4112.5
2021-05-12,13031.68,33587.66,4063.0
2021-05-11,13389.43,34269.16,4152.1
2021-05-10,13401.86,34742.82,4188.4
2021-05-07,13752.24,34777.76,4232.6
2021-05-06,13632.84,34548.53,4201.6
2021-05-05,13582.42,34230.34,4167.6
2021-05-04,13633.5,34133.03,4164.7
2021-05-03,13895.12,34113.23,4192.7
2021-04-30,13962.68,33874.85,4181.2
2021-04-29,14082.55,34060.36,4211.5
2021-04-28,14051.03,33820.38,4183.2
2021-04-27,14090.22,33984.93,4186.7
2021-04-26,14138.78,33981.57,4187.6
2021-04-23,14016.81,34043.49,4180.2
2021-04-22,13818.41,33815.9,4135.0
2021-04-21,13950.22,34137.31,4173.4
2021-04-20,13786.27,33821.3,4134.9
2021-04-19,13914.77,34077.63,4163.3
2021-04-16,14052.34,34200.67,4185.5
2021-04-15,14038.76,34035.99,4170.4
2021-04-14,13857.84,33730.89,4124.7
2021-04-13,13996.1,33677.27,4141.6
2021-04-12,13850.0,33745.4,4128.0
2021-04-09,13900.19,33800.6,4128.8
2021-04-08,13829.31,33503.57,4097.2
2021-04-07,13688.84,33446.26,4079.9
2021-04-06,13698.38,33430.24,4073.9
2021-04-05,13705.59,33527.19,4077.9
2021-04-01,13480.11,33153.21,4019.9
2021-03-31,13246.87,32981.55,3972.9
2021-03-30,13045.39,33066.96,3958.6
2021-03-29,13059.65,33171.37,3971.1
2021-03-26,13138.72,33072.88,3974.5
2021-03-25,12977.68,32619.48,3909.5
2021-03-24,12961.89,32420.06,3889.1
2021-03-23,13227.7,32423.15,3910.5
2021-03-22,13377.54,32731.2,3940.6
2021-03-19,13215.24,32627.97,3913.1
2021-03-18,13116.17,32862.3,3915.5
2021-03-17,13525.2,33015.37,3974.1
2021-03-16,13471.57,32825.95,3962.7
2021-03-15,13459.71,32953.46,3968.9
2021-03-12,13319.86,32778.64,3943.3
2021-03-11,13398.67,32485.59,3939.3
2021-03-10,13068.83,32297.02,3898.8
2021-03-09,13073.82,31832.74,3875.4
2021-03-08,12609.16,31802.44,3821.3
2021-03-05,12920.15,31496.3,3841.9
2021-03-04,12723.47,30924.14,3768.5
2021-03-03,12997.75,31270.09,3819.7
2021-03-02,13358.79,31391.52,3870.3
2021-03-01,13588.83,31535.51,3901.8
2021-02-26,13192.35,30932.37,3811.2
2021-02-25,13119.43,31402.01,3829.3
2021-02-24,13597.97,31961.86,3925.4
2021-02-23,13465.2,31537.35,3881.4
2021-02-22,13533.05,31521.69,3876.5
2021-02-19,13874.47,31494.32,3906.7
2021-02-18,13865.36,31493.34,3914.0
2021-02-17,13965.5,31613.02,3931.3
2021-02-16,14047.5,31522.75,3932.6
2021-02-12,14095.47,31458.4,3934.8
2021-02-11,14025.77,31430.7,3916.4
2021-02-10,13972.53,31437.8,3909.9
2021-02-09,14007.7,31375.83,3911.2
2021-02-08,13987.64,31385.76,3915.6
2021-02-05,13856.3,31148.24,3886.8
2021-02-04,13777.74,31055.86,3871.7
2021-02-03,13610.54,30723.6,3830.2
2021-02-02,13612.78,30687.48,3826.3
2021-02-01,13403.39,30211.91,3773.9
2021-01-29,13070.69,29982.62,3714.2
2021-01-28,13337.16,30603.36,3787.4
2021-01-27,13270.6,30303.17,3750.8
2021-01-26,13626.07,30937.04,3849.6
2021-01-25,13635.99,30960.0,3855.4
2021-01-22,13543.06,30996.98,3841.5
2021-01-21,13530.92,31176.01,3853.1
2021-01-20,13457.25,31188.38,3851.8
2021-01-19,13197.18,30930.52,3798.9
2021-01-15,12998.5,30814.26,3768.2
2021-01-14,13112.64,30991.52,3795.5
2021-01-13,13128.95,31060.47,3809.8
2021-01-12,13072.43,31068.69,3801.2
2021-01-11,13036.43,31008.69,3799.6
2021-01-08,13201.98,31097.97,3824.7
2021-01-07,13067.48,31041.13,3803.8
2021-01-06,12740.79,30829.4,3748.1
2021-01-05,12818.96,30391.6,3726.9
2021-01-04,12698.45,30223.89,3700.7
2020-12-31,12888.28,30606.48,3756.1
2020-12-30,12870.0,30409.56,3732.0
2020-12-29,12850.22,30335.67,3727.0
2020-12-28,12899.42,30403.97,3735.4
2020-12-24,12804.73,30199.87,3703.1
2020-12-23,12771.11,30129.83,3690.0
2020-12-22,12807.92,30015.51,3687.3
2020-12-21,12742.52,30216.45,3694.9
2020-12-18,12755.64,30179.05,3709.4
2020-12-17,12764.75,30303.37,3722.5
2020-12-16,12658.19,30154.54,3701.2
2020-12-15,12595.06,30199.31,3694.6
2020-12-14,12440.04,29861.55,3647.5
2020-12-11,12377.87,30046.37,3663.5
2020-12-10,12405.81,29999.26,3668.1
2020-12-09,12338.95,30068.81,3672.8
2020-12-08,12582.77,30173.88,3702.2
2020-12-07,12519.95,30069.79,3692.0
2020-12-04,12464.23,30218.26,3699.1
2020-12-03,12377.18,29969.52,3666.7
2020-12-02,12349.37,29883.79,3669.0
2020-12-01,12355.11,29823.92,3662.4
2020-11-30,12198.74,29638.64,3621.6
2020-11-27,12205.85,29910.37,3638.3
2020-11-25,12094.4,29872.47,3629.7
2020-11-24,12037.33,30046.24,3635.4
2020-11-23,11880.63,29591.27,3577.6
2020-11-20,11854.97,29263.48,3557.5
2020-11-19,11904.71,29483.23,3581.9
2020-11-18,11801.6,29438.42,3567.8
2020-11-17,11899.34,29783.35,3609.5
2020-11-16,11924.13,29950.44,3626.9
2020-11-13,11829.29,29479.81,3585.2
2020-11-12,11709.59,29080.17,3537.0
2020-11-11,11786.43,29397.63,3572.7
2020-11-10,11553.86,29420.92,3545.5
2020-11-09,11713.78,29157.97,3550.5
2020-11-06,11895.23,28323.4,3509.4
2020-11-05,11890.93,28390.18,3510.4
2020-11-04,11590.78,27847.66,3443.4
2020-11-03,11160.57,27480.03,3369.2
2020-11-02,10957.61,26925.05,3310.2
2020-10-30,10911.59,26501.6,3270.0
2020-10-29,11185.59,26659.11,3310.1
2020-10-28,11004.87,26519.95,3271.0
2020-10-27,11431.35,27463.19,3390.7
2020-10-26,11358.94,27685.38,3401.0
2020-10-23,11548.28,28335.57,3465.4
2020-10-22,11506.01,28363.66,3453.5
2020-10-21,11484.69,28210.82,3435.6
2020-10-20,11516.49,28308.79,3443.1
2020-10-19,11478.98,28195.42,3426.9
2020-10-16,11671.66,28606.31,3483.8
2020-10-15,11713.97,28494.2,3483.3
2020-10-14,11768.83,28514.0,3488.7
2020-10-13,11864.0,28679.81,3511.9
2020-10-12,11876.36,28837.52,3534.2
2020-10-09,11580.05,28586.9,3477.1
2020-10-08,11421.08,28425.51,3446.8
2020-10-07,11364.7,28303.46,3419.4
2020-10-06,11154.7,27772.76,3360.9
2020-10-05,11332.58,28148.64,3408.6
2020-10-02,11075.11,27682.81,3348.4
2020-10-01,11326.61,27816.9,3380.8
2020-09-30,11167.68,27781.7,3363.0
2020-09-29,11085.42,27452.66,3335.5
2020-09-28,11117.7,27584.06,3351.6
2020-09-25,10913.73,27173.96,3298.5
2020-09-24,10672.43,26815.44,3246.6
2020-09-23,10633.15,26763.13,3236.9
2020-09-22,10963.77,27288.18,3315.6
2020-09-21,10778.94,27147.7,3281.1
2020-09-18,10793.28,27657.42,3319.5
2020-09-17,10910.28,27901.98,3357.0
2020-09-16,11050.47,28032.38,3385.5
2020-09-15,11190.32,27995.6,3401.2
2020-09-14,11056.65,27993.33,3383.5
2020-09-11,10853.55,27665.64,3341.0
2020-09-10,10919.59,27534.58,3339.2
2020-09-09,11141.56,27940.47,3399.0
2020-09-08,10847.69,27500.89,3331.8
2020-09-04,11313.13,28133.31,3427.0
2020-09-03,11458.1,28292.73,3455.1
2020-09-02,12056.44,29100.5,3580.8
2020-09-01,11939.67,28645.66,3526.7
2020-08-31,11775.46,28430.05,3500.3
2020-08-28,11695.63,28653.87,3508.0
2020-08-27,11625.34,28492.27,3484.6
2020-08-26,11665.06,28331.92,3478.7
2020-08-25,11466.47,28248.44,3443.6
2020-08-24,11379.72,28308.46,3431.3
2020-08-21,11311.8,27930.33,3397.2
2020-08-20,11264.95,27739.73,3385.5
2020-08-19,11146.46,27692.88,3374.8
2020-08-18,11210.84,27778.07,3389.8
2020-08-17,11129.73,27844.91,3382.0
2020-08-14,11019.3,27931.02,3372.8
2020-08-13,11042.5,27896.72,3373.4
2020-08-12,11012.24,27976.84,3380.3
2020-08-11,10782.82,27686.91,3333.7
2020-08-10,10968.36,27791.44,3360.5
2020-08-07,11010.98,27433.48,3351.3
2020-08-06,11108.07,27386.98,3349.2
2020-08-05,10998.4,27201.52,3327.8
2020-08-04,10941.17,26828.47,3306.5
2020-08-03,10902.8,26664.4,3294.6
2020-07-31,10745.27,26428.32,3271.1
2020-07-30,10587.81,26313.65,3246.2
2020-07-29,10542.94,26539.57,3258.4
2020-07-28,10402.09,26379.28,3218.4
2020-07-27,10536.27,26584.77,3239.4
2020-07-24,10363.18,26469.89,3215.6
2020-07-23,10461.42,26652.33,3235.7
2020-07-22,10706.13,27005.84,3276.0
2020-07-21,10680.36,26840.4,3257.3
2020-07-20,10767.09,26680.87,3251.8
2020-07-17,10503.19,26671.95,3224.7
2020-07-16,10473.83,26734.71,3215.6
2020-07-15,10550.49,26870.1,3226.6
2020-07-14,10488.58,26642.59,3197.5
2020-07-13,10390.84,26085.8,3155.2
2020-07-10,10617.44,26075.3,3185.0
2020-07-09,10547.75,25706.09,3152.1
2020-07-08,10492.5,26067.28,3169.9
2020-07-07,10343.89,25890.18,3145.3
2020-07-06,10433.65,26287.03,3179.7
2020-07-02,10207.63,25827.36,3130.0
2020-07-01,10154.63,25734.97,3115.9
2020-06-30,10058.76,25812.88,3100.3
2020-06-29,9874.15,25595.8,3053.2
2020-06-26,9757.22,25015.55,3009.1
2020-06-25,10017.0,25745.6,3083.8
2020-06-24,9909.17,25445.94,3050.3
2020-06-23,10131.37,26156.1,3131.3
2020-06-22,10056.48,26024.96,3117.9
2020-06-19,9946.12,25871.46,3097.7
2020-06-18,9943.05,26080.1,3115.3
2020-06-17,9910.53,26119.61,3113.5
2020-06-16,9895.87,26289.98,3124.7
2020-06-15,9726.02,25763.16,3066.6
2020-06-12,9588.81,25605.54,3041.3
2020-06-11,9492.73,25128.17,3002.1
2020-06-10,10020.35,26989.99,3190.1
2020-06-09,9953.75,27272.3,3207.2
2020-06-08,9924.75,27572.44,3232.4
2020-06-05,9814.08,27110.98,3193.9
2020-06-04,9615.81,26281.82,3112.3
2020-06-03,9682.91,26269.89,3122.9
2020-06-02,9608.38,25742.65,3080.8
2020-06-01,9552.05,25475.02,3055.7
2020-05-29,9489.87,25383.11,3044.3
2020-05-28,9368.99,25400.64,3029.7
2020-05-27,9412.36,25548.27,3036.1
2020-05-26,9340.22,24995.11,2991.8
2020-05-22,9324.59,24465.16,2955.4
2020-05-21,9284.88,24474.12,2948.5
2020-05-20,9375.78,24575.9,2971.6
2020-05-19,9185.1,24206.86,2922.9
2020-05-18,9234.83,24597.37,2953.9
2020-05-15,9014.56,23685.42,2863.7
2020-05-14,8943.72,23625.34,2852.5
2020-05-13,8863.17,23247.97,2820.0
2020-05-12,9002.55,23764.78,2870.1
2020-05-11,9192.34,24221.99,2930.3
2020-05-08,9121.32,24331.32,2929.8
2020-05-07,8979.66,23875.89,2881.2
2020-05-06,8854.39,23664.64,2848.4
2020-05-05,8809.12,23883.09,2868.4
2020-05-04,8710.72,23749.76,2842.7
2020-05-01,8604.95,23723.69,2830.7
2020-04-30,8889.55,24345.72,2912.4
2020-04-29,8914.71,24633.86,2939.5
2020-04-28,8607.73,24101.55,2863.4
2020-04-27,8730.16,24133.78,2878.5
2020-04-24,8634.52,23775.27,2836.7
2020-04-23,8494.75,23515.26,2797.8
2020-04-22,8495.38,23475.82,2799.3
2020-04-21,8263.23,23018.88,2736.6
2020-04-20,8560.73,23650.44,2823.2
2020-04-17,8650.14,24242.49,2874.6
2020-04-16,8532.36,23537.68,2799.6
2020-04-15,8393.18,23504.35,2783.4
2020-04-14,8515.74,23949.76,2846.1
2020-04-13,8192.42,23390.77,2761.6
2020-04-09,8153.57,23719.37,2789.8
2020-04-08,8090.9,23433.57,2750.0
2020-04-07,7887.26,22653.86,2659.4
2020-04-06,7913.24,22679.99,2663.7
2020-04-03,7373.08,21052.53,2488.7
2020-04-02,7487.31,21413.44,2526.9
2020-04-01,7360.58,20943.51,2470.5
2020-03-31,7700.1,21917.16,2584.6
2020-03-30,7774.15,22327.48,2626.7
2020-03-27,7502.38,21636.78,2541.5
2020-03-26,7797.54,22552.17,2630.1
2020-03-25,7384.3,21200.55,2475.6
2020-03-24,7417.86,20704.91,2447.3
2020-03-23,6860.67,18591.93,2237.4
2020-03-20,6879.52,19173.98,2304.9
2020-03-19,7150.58,20087.19,2409.4
2020-03-18,6989.84,19898.92,2398.1
2020-03-17,7334.78,21237.38,2529.2
2020-03-16,6904.59,20188.52,2386.1
2020-03-13,7874.88,23185.62,2711.0
2020-03-12,7201.8,21200.62,2480.6
2020-03-11,7952.05,23553.22,2741.4
2020-03-10,8344.25,25018.16,2882.2
2020-03-09,7950.68,23851.02,2746.6
2020-03-06,8575.62,25864.78,2972.4
2020-03-05,8738.59,26121.28,3023.9
2020-03-04,9018.09,27090.86,3130.1
2020-03-03,8684.09,25917.41,3003.4
2020-03-02,8952.17,26703.32,3090.2
2020-02-28,8567.37,25409.36,2954.2
2020-02-27,8566.48,25766.64,2978.8
2020-02-26,8980.77,26957.59,3116.4
2020-02-25,8965.61,27081.36,3128.2
2020-02-24,9221.28,27960.8,3225.9
2020-02-21,9576.59,28992.41,3337.8
2020-02-20,9750.97,29219.98,3373.2
2020-02-19,9817.18,29348.03,3386.2
2020-02-18,9732.74,29232.19,3370.3
2020-02-14,9731.18,29398.08,3380.2
2020-02-13,9711.97,29423.31,3373.9
2020-02-12,9725.96,29551.42,3379.4
2020-02-11,9638.94,29276.34,3357.8
2020-02-10,9628.39,29276.82,3352.1
2020-02-07,9520.51,29102.51,3327.7
2020-02-06,9572.15,29379.77,3345.8
2020-02-05,9508.68,29290.85,3334.7
2020-02-04,9467.97,28807.63,3297.6
2020-02-03,9273.4,28399.81,3248.9
2020-01-31,9150.94,28256.03,3225.5
2020-01-30,9298.93,28859.44,3283.7
2020-01-29,9275.16,28734.45,3273.4
2020-01-28,9269.68,28722.85,3276.2
2020-01-27,9139.31,28535.8,3243.6
2020-01-24,9314.91,28989.73,3295.5
2020-01-23,9402.48,29160.09,3325.5
2020-01-22,9383.77,29186.27,3321.8
2020-01-21,9370.81,29196.04,3320.8
2020-01-17,9388.94,29348.1,3329.6
2020-01-16,9357.13,29297.64,3316.8
2020-01-15,9258.69,29030.22,3289.3
2020-01-14,9251.33,28939.67,3283.2
2020-01-13,9273.93,28907.05,3288.1
2020-01-10,9178.86,28823.77,3265.3
2020-01-09,9203.43,28956.9,3274.7
2020-01-08,9129.24,28745.09,3253.1
2020-01-07,9068.58,28583.68,3237.2
2020-01-06,9071.47,28703.38,3246.3
2020-01-03,9020.77,28634.88,3234.8
2020-01-02,9092.19,28868.8,3257.8
2019-12-31,8972.6,28538.44,3230.8
2019-12-30,8945.99,28462.14,3221.3
2019-12-27,9006.62,28645.26,3240.0
2019-12-26,9022.39,28621.39,3239.9
2019-12-24,8952.88,28515.45,3223.4
2019-12-23,8945.65,28551.53,3224.0
2019-12-20,8924.95,28455.09,3221.2
2019-12-19,8887.22,28376.96,3205.4
2019-12-18,8827.74,28239.28,3191.1
2019-12-17,8823.36,28267.16,3192.5
2019-12-16,8814.23,28235.89,3191.4
2019-12-13,8734.88,28135.38,3168.8
2019-12-12,8717.32,28132.05,3168.6
2019-12-11,8654.05,27911.3,3141.6
2019-12-10,8616.18,27881.72,3132.5
2019-12-09,8621.83,27909.6,3136.0
2019-12-06,8656.53,28015.06,3145.9
2019-12-05,8570.7,27677.79,3117.4
2019-12-04,8566.67,27649.78,3112.8
2019-12-03,8520.64,27502.81,3093.2
2019-12-02,8567.99,27783.04,3113.9
2019-11-29,8665.47,28051.41,3141.0
2019-11-27,8705.17,28164.0,3153.6
2019-11-26,8647.93,28121.68,3140.5
2019-11-25,8632.49,28066.47,3133.6
2019-11-22,8519.89,27875.62,3110.3
2019-11-21,8506.21,27766.29,3103.5
2019-11-20,8526.73,27821.09,3108.5
2019-11-19,8570.66,27934.02,3120.2
2019-11-18,8549.94,28036.22,3122.0
2019-11-15,8540.83,28004.89,3120.5
2019-11-14,8479.02,27781.96,3096.6
2019-11-13,8482.1,27783.59,3094.0
2019-11-12,8486.09,27691.49,3091.8
2019-11-11,8464.28,27691.49,3087.0
2019-11-08,8475.31,27681.24,3093.1
2019-11-07,8434.52,27674.8,3085.2
2019-11-06,8410.63,27492.56,3076.8
2019-11-05,8434.68,27492.63,3074.6
2019-11-04,8433.2,27462.11,3078.3
2019-11-01,8386.4,27347.36,3066.9
2019-10-31,8292.36,27046.23,3037.6
2019-10-30,8303.98,27186.69,3046.8
2019-10-29,8276.85,27071.42,3036.9
2019-10-28,8325.99,27090.72,3039.4
2019-10-25,8243.12,26958.06,3022.6
2019-10-24,8185.8,26805.53,3010.3
2019-10-23,8119.79,26833.95,3004.5
2019-10-22,8104.3,26788.1,2996.0
2019-10-21,8162.99,26827.64,3006.7
2019-10-18,8089.54,26770.2,2986.2
2019-10-17,8156.85,27025.88,2997.9
2019-10-16,8124.18,27001.98,2989.7
2019-10-15,8148.71,27024.8,2995.7
2019-10-14,8048.65,26787.36,2966.2
2019-10-11,8057.04,26816.59,2970.3
2019-10-10,7950.77,26496.67,2938.1
2019-10-09,7903.73,26346.01,2919.4
2019-10-08,7823.76,26164.04,2893.1
2019-10-07,7956.28,26478.02,2938.8
2019-10-04,7982.46,26573.72,2952.0
2019-10-03,7872.25,26201.04,2910.6
2019-10-02,7785.23,26078.62,2887.6
2019-10-01,7908.67,26573.04,2940.2
2019-09-30,7999.33,26916.83,2976.7
2019-09-27,7939.63,26820.25,2961.8
2019-09-26,8030.66,26891.12,2977.6
2019-09-25,8077.38,26970.71,2984.9
2019-09-24,7993.63,26807.77,2966.6
2019-09-23,8112.46,26949.99,2991.8
2019-09-20,8117.67,26935.07,2992.1
2019-09-19,8182.88,27094.79,3006.8
2019-09-18,8177.39,27147.08,3006.7
2019-09-17,8186.02,27110.8,3005.7
2019-09-16,8153.54,27076.82,2998.0
2019-09-13,8176.71,27219.52,3007.4
2019-09-12,8194.47,27182.45,3009.6
2019-09-11,8169.68,27137.04,3000.9
2019-09-10,8084.15,26909.43,2979.4
2019-09-09,8087.44,26835.51,2978.4
2019-09-06,8103.07,26797.46,2978.7
2019-09-05,8116.83,26728.15,2976.0
2019-09-04,7976.88,26355.47,2937.8
